id,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
68Y3zzmt2XxzheQVGbbJt4,0.085,0.457,632625,0.965,0.0,0.6970000000000001,0.457,0.486,170.122,0.604
3jq1RpStaB1YGyN3rRZGca,0.5820000000000001,0.68,144724,0.313,0.0,0.19,-13.672,0.0347,135.034,0.405
68Vm2W4oURsPV3121vUZgB,0.128,0.665,230611,0.703,0.0,0.115,-3.885,0.07,97.968,0.257
57OBlxZRcRyHFdlXlsHP7G,0.198,0.581,184619,0.62,7.18e-05,0.0895,-8.087,0.462,125.887,0.512
5o5akY9xnEk6lpMkD8RwD9,0.27,0.6859999999999999,241893,0.794,2.25e-05,0.125,-6.136,0.0385,140.952,0.532
47FhiQXgLU47HDBYUDlHsd,0.279,0.8759999999999999,170995,0.443,0.0,0.105,-8.995,0.178,153.029,0.496
4dporMRQqdmQQEMEz8RVTW,0.219,0.6509999999999999,185757,0.4920000000000001,0.0,0.105,-9.013,0.0825,165.903,0.82
0tkmYNfaEaH9HpR59ApRtE,0.39,0.675,244688,0.71,0.0,0.381,-4.027,0.21,97.98,0.574
5h0Jgt873QtgL6nJRBGfT6,0.24,0.525,202391,0.774,1.07e-06,0.495,-4.532,0.241,154.192,0.526
5BkCDt5w0WOGgBgDC7T39i,0.000482,0.503,231920,0.904,0.0,0.132,-3.895,0.048,165.09900000000005,0.384
349Wc5mDu52d4Uv8Eg9WZv,0.0958,0.8190000000000001,173473,0.664,1.75e-06,0.263,-5.612,0.0828,144.988,0.71
7k51pIqTGEHHZOnpI11Qq2,0.351,0.807,195213,0.7829999999999999,0.0,0.14,-3.115,0.0965,127.996,0.5920000000000001
2hkPUEsERVGoI4DxfZjUj5,0.995,0.181,160500,0.0287,0.935,0.0969,-33.787,0.0378,107.222,0.111
39JRmdKFka1Oe09FoOCPI4,0.647,0.482,164620,0.618,0.000859,0.32,-5.672999999999999,0.197,90.076,0.146
6PRh0ilIMEP1xlUHqalnkD,0.0123,0.835,195257,0.659,0.0,0.3720000000000001,-5.6960000000000015,0.31,129.93,0.579
7caP3UAf8ZtIMVpWfEIA4H,0.212,0.754,192080,0.597,0.0,0.0866,-7.809,0.38,150.089,0.347
0LcNMuOiULmxJK3bdHTfDF,0.168,0.537,214987,0.647,0.0,0.108,-7.37,0.0519,79.77,0.531
6bOkaEXc5CopinGazSLokx,0.0567,0.458,205627,0.909,4.26e-06,0.11,-6.553,0.487,118.227,0.449
2ShqM95Kj8k0eCQkd7pVrT,0.0257,0.8320000000000001,185143,0.515,6.979999999999999e-05,0.0957,-7.112,0.375,139.997,0.653
5PmHmU5AaBy9ld3bdQkD96,0.000614,0.451,393360,0.688,0.0,0.141,-7.843,0.0358,135.066,0.0827
7jahcsevTvePvdduUFVzpq,0.13,0.541,161400,0.773,0.0,0.215,-5.671,0.0537,149.887,0.551
5X2I1TVUkchLBggRTCMYem,0.162,0.7090000000000001,205460,0.6759999999999999,0.0,0.349,-7.369,0.329,144.067,0.68
1nal3Tf1OCV53KigMZXsZ7,0.8440000000000001,0.422,262213,0.546,0.0,0.108,-8.155,0.249,74.741,0.385
4FzvV0haqBRwiLaIDrb3cL,0.6629999999999999,0.753,220000,0.501,0.0,0.0829,-5.495,0.124,143.873,0.0485
2mAy8zQhZJICLFUEVGQzbE,0.515,0.602,172933,0.471,3.2899999999999987e-05,0.222,-10.045,0.0406,107.904,0.256
6di48z6eF5dBYVpB0tZV5i,0.823,0.599,198386,0.325,3.66e-06,0.133,-6.7929999999999975,0.0297,114.053,0.319
6eDfe957aV4sqGnDhlSikJ,0.635,0.635,240118,0.312,0.0,0.138,-8.134,0.0265,98.017,0.414
2SasoXZyv82yYgHiVOvxQn,0.0671,0.41,136351,0.8859999999999999,0.0,0.461,-4.413,0.155,72.577,0.393
5YkmS18BehACOhIIeUqe6l,0.0856,0.72,191612,0.8640000000000001,0.0,0.16,-3.249,0.208,96.048,0.659
6fT7QIf55thVWCZyEnaHk0,0.0888,0.664,220208,0.691,0.000592,0.174,-8.451,0.194,80.001,0.637
0fB77VOZ2FkQeKLv1DuEwp,0.967,0.461,324499,0.102,2.1e-06,0.1639999999999999,-13.05,0.0897,71.835,0.259
6IAgarq2wDeYzpsY2Kx0Hw,0.0227,0.8270000000000001,236120,0.5529999999999999,1.52e-05,0.176,-5.296,0.032,110.015,0.0631
5tc7QNc9sOFQoE2ty3H4TJ,0.976,0.148,298750,0.0496,0.929,0.0839,-26.249,0.0442,71.858,0.0398
1sQBPGypjSgEgJZvD8u8ty,0.259,0.397,292885,0.507,0.0447,0.142,-9.026,0.0605,74.737,0.363
7JdarpX08FLhmfNZpxqgUO,0.0675,0.708,157436,0.7290000000000001,0.0,0.165,-7.6179999999999986,0.0311,117.003,0.562
4Ve0Jx7MXjU4aPrFHJRZK7,0.285,0.836,192613,0.6809999999999999,0.0,0.0729,-3.793,0.0434,81.554,0.8540000000000001
1HYnjKqSSHh1tdl2Hi57zH,0.612,0.4270000000000001,266467,0.407,0.386,0.109,-9.665,0.0382,168.84400000000005,0.244
1pfgsjmxVZhoZpeDx6POKv,0.00463,0.6579999999999999,205793,0.804,0.0,0.178,-5.735,0.0377,120.047,0.508
0JhonNQL2ixH1JcsgEj4Hn,0.221,0.65,223120,0.778,0.0,0.0695,-4.226,0.134,141.849,0.6
3dWpRjCmaHbroNahuSeX11,0.205,0.885,262000,0.857,0.0,0.6709999999999999,-2.279,0.204,90.025,0.818
1QtpKRXtJZSdJp3Y299zkQ,0.659,0.5760000000000001,230501,0.412,0.0,0.15,-8.184,0.0368,188.821,0.399
3pTScODwk9tggZzmuH6xDY,0.0431,0.961,251080,0.438,0.0,0.139,-7.877000000000002,0.31,124.018,0.412
4k95J448xydiVtD4PXMvpY,0.0506,0.804,183108,0.506,1.26e-06,0.134,-8.413,0.261,81.45100000000002,0.611
1ZJ6T0KDd2I3Uo7tCFJ7B6,0.0149,0.565,177867,0.631,0.0,0.116,-6.702999999999999,0.0355,129.92700000000002,0.221
6hLkeOMrhZ2CMLBp2of576,0.1639999999999999,0.6679999999999999,136248,0.534,0.0,0.1,-6.586,0.0677,145.816,0.711
5WZ4qFbz1x2vELPg8S7vza,0.15,0.779,194873,0.6609999999999999,0.0,0.0895,-7.175,0.0966,120.048,0.306
0pEkK8MqbmGSX7fT8WLMbR,0.435,0.722,185658,0.565,0.0,0.165,-5.848,0.0335,104.483,0.488
6gtHQhPohwaDyeIMgLB62N,0.085,0.754,113307,0.507,0.0,0.343,-7.852,0.0922,124.962,0.629
0B3FovCVaGKS5w1FTidEUP,0.049,0.603,248472,0.602,0.0,0.279,-7.0829999999999975,0.23,119.703,0.595
1BlQWQgGP84r4GYUVty4Ar,0.176,0.442,213320,0.826,0.0,0.0978,-5.32,0.0775,80.848,0.601
18wBygantQ9hYTzPgpSVTk,0.363,0.8059999999999999,142289,0.368,0.0,0.11,-12.745,0.868,81.03399999999998,0.457
24bnCCysWnbNRNUT4LpHcP,0.312,0.894,116560,0.416,0.0,0.146,-6.823,0.0538,116.96,0.463
6OEX8FPaHyUyftZJWsve3Y,0.00284,0.6709999999999999,174635,0.7709999999999999,0.0,0.187,-4.732,0.0463,142.01,0.639
6AxRGtu8gdKPeynxdHsmzC,0.931,0.555,162797,0.27,0.536,0.103,-15.892,0.0884,139.691,0.274
33NoCir8q4WA4HNmyrD3fu,0.0178,0.779,167851,0.58,0.0,0.15,-7.5939999999999985,0.284,160.243,0.299
2ZDpSQfBdgkooeXw6oj3Uz,0.118,0.7559999999999999,166146,0.648,0.0,0.515,-5.287000000000001,0.0731,80.979,0.657
7iSEz0IIVF5H4KLXIm99Vk,0.743,0.535,311152,0.245,0.00338,0.298,-12.53,0.0363,130.13299999999998,0.238
0GU5GuJQQEnnREO2FxnVPT,0.00116,0.79,199874,0.853,4.23e-05,0.329,-4.564,0.0665,124.998,0.713
2OaKHGvIxoOzIYjyMsxcT8,0.0536,0.914,241995,0.415,0.0,0.131,-10.708,0.464,135.03,0.6459999999999999
07NMFSwppnky8JyIQIxAQZ,0.114,0.716,207059,0.68,0.0,0.366,-4.755,0.0589,76.47,0.219
0b6UoVjUzFyZNpHI0aAhKt,0.269,0.362,206499,0.7140000000000001,0.0,0.21,-3.07,0.0835,67.4,0.309
18Gcl5bxdd8bpBhWOj1rCR,0.34,0.7140000000000001,160000,0.82,0.0,0.0801,-1.102,0.444,78.032,0.904
5v6gozUHFv9OoNdFYz6p8V,0.335,0.565,199068,0.598,0.0,0.124,-5.894,0.0276,155.814,0.449
6SYSu569pfYdkDT9A5lZqi,0.111,0.845,198320,0.813,0.00241,0.174,-2.979,0.077,90.98,0.586
5ZnqUHB460y0wq0wXq75NN,0.856,0.632,196267,0.227,0.0,0.101,-9.459,0.0378,112.81,0.3229999999999999
2e3cJdJ8xWwydl8JIYlCqB,0.142,0.7509999999999999,232150,0.7190000000000001,0.0,0.148,-5.198,0.0373,98.01,0.4370000000000001
77o1HdXHm1hLd7Ebe9ygd0,0.0103,0.778,201102,0.738,0.0,0.55,-2.164,0.218,162.132,0.626
4GZ3YCkuH0VvTluVLwUp4g,0.04,0.705,207925,0.918,9.3e-05,0.0803,-2.77,0.0684,92.511,0.546
7alOsNr36sJ8CyOEP4aILq,0.215,0.74,270400,0.698,0.0,0.116,-3.838,0.0388,139.99,0.529
4yVO0wOhXsZC1RuPgHP524,0.0464,0.6779999999999999,227480,0.8059999999999999,0.0,0.0673,-3.334,0.0648,183.984,0.614
3cWI6Hj9LQ0MfMuhw9uSMc,0.932,0.386,225853,0.136,0.0,0.0653,-9.267,0.0458,67.016,0.0976
0uYMerBHiIHrCv9FHfzUMe,0.216,0.918,120307,0.394,0.0,0.085,-10.786,0.32,120.016,0.441
6FcNLunvzsHCVVf4TGYULM,0.375,0.633,225641,0.655,0.0,0.145,-6.653,0.0622,74.05199999999998,0.512
0IH3D0P8OrQFs6ajcqbm0R,0.636,0.414,150613,0.544,1.7100000000000002e-05,0.0813,-9.455,0.102,171.86700000000005,0.0569
2TBFn4gyVxeaVSwpruPvhG,0.0364,0.911,297546,0.721,0.0,0.111,-4.833,0.28,104.11,0.69
7jHJ2MzIKO1kIMxGamKRKn,0.00124,0.534,278656,0.621,1.39e-05,0.0596,-5.205,0.0449,91.845,0.186
5A0M6B0RBSXSNWv0wcppZ9,0.352,0.638,161200,0.522,0.0663,0.165,-9.814,0.0932,142.952,0.584
6wyr4ReB05D9sJB1Rsmcqo,0.00502,0.826,235497,0.8170000000000001,1.09e-05,0.294,-4.081,0.0921,97.053,0.168
3ngpmF7yiqVMesqqGuepX1,0.0552,0.865,129306,0.428,0.0,0.307,-9.901,0.853,123.163,0.531
4gqMVEJSaL5nNeKj5WmVoT,0.0569,0.8340000000000001,198453,0.8079999999999999,0.00052,0.222,-2.597,0.0542,104.026,0.8290000000000001
2MsNSKQNQNRklkKFxxvIav,0.0055,0.639,211867,0.7559999999999999,0.0,0.13,-4.42,0.0608,128.937,0.532
6BKAKoo7J2vwJGZJs5dhGD,0.0311,0.825,161480,0.644,0.0,0.086,-6.001,0.175,132.019,0.79
69LBT3f9OkihRMqNpwDBrt,0.016,0.495,194093,0.8190000000000001,0.0,0.08,-4.367,0.417,177.956,0.236
2K7b2hTAXej5y014uvwUA6,0.918,0.8320000000000001,117033,0.3,5.920000000000001e-05,0.115,-8.982000000000003,0.733,73.995,0.535
5naCF6qs5PXR4UTGecayNP,0.4920000000000001,0.441,171324,0.327,0.0,0.0775,-19.167,0.208,84.514,0.63
0Tb5CCa5fdrKzTT2wYCVxq,0.0523,0.8809999999999999,234991,0.7809999999999999,0.0,0.0928,-4.932,0.184,139.977,0.659
5ixKkLQSriCQakDWbdW8qD,0.326,0.562,176540,0.604,0.0,0.416,-7.497999999999997,0.197,83.355,0.562
6w8vxB8I2QKZupDfxg9QTe,0.0134,0.545,192000,0.523,0.0,0.109,-8.146,0.368,159.076,0.264
1EOcezY4qMN1ScTRJdTrC0,0.541,0.787,217728,0.518,0.0,0.132,-8.084,0.268,91.344,0.327
5LRxdeykOfvKb1aWGrrGyo,0.112,0.7659999999999999,161190,0.611,0.000606,0.187,-9.251,0.0542,126.0,0.128
36c2NifUp0GDnoOQT5unhR,0.974,0.301,309080,0.0177,0.00764,0.106,-27.29300000000001,0.0422,119.859,0.0892
5hC7h0yWVMkxhLbNXCscBR,0.0273,0.696,174549,0.6629999999999999,0.0,0.461,-5.662000000000001,0.108,175.075,0.423
5Mvqn0Gxj5LUb4um0r4Web,0.0546,0.6990000000000001,173340,0.861,3.01e-05,0.276,-4.99,0.0543,126.023,0.499
2NSCi7JG99IZgJPAk0T74G,0.17,0.502,200653,0.682,1.21e-06,0.0988,-5.125,0.0269,128.881,0.325
03TzvVWdkVbLT9pzewYiDw,0.0785,0.5870000000000001,200733,0.635,0.0,0.175,-6.369,0.422,82.51700000000002,0.758
5mvQxewFOB8Ft4Wz13AwWj,0.457,0.799,187790,0.757,0.000117,0.0799,-5.221,0.0392,107.46,0.897
2Tdj4zosHNMnsL6EExsaYD,0.0739,0.522,172344,0.539,0.0,0.0664,-5.7410000000000005,0.0418,95.97,0.139
0a4kXlqLISIf5PSiyp0Zmp,0.101,0.748,195058,0.7709999999999999,0.0,0.135,-4.1560000000000015,0.15,142.086,0.792
1tdofYaObJtffeWsCFrg04,0.0264,0.68,186304,0.58,0.0,0.0518,-7.641,0.287,79.847,0.636
1C5utO1I8FoSIn6g1R5DAZ,0.0157,0.64,319371,0.628,0.0382,0.0916,-6.091,0.0324,125.648,0.235
2Aq78kKI9yuloJQkcbhQbU,0.0117,0.621,367293,0.5379999999999999,0.0189,0.583,-9.307,0.0401,85.977,0.311
53rG6VGyp9F9tY4bfPgyM7,0.0015,0.614,105017,0.961,0.487,0.129,-3.812,0.309,160.158,0.236
55kuHkT2CWhWKF6CoRDnJq,0.145,0.653,208053,0.923,0.0,0.1369999999999999,-2.1630000000000003,0.0621,114.902,0.6920000000000001
3YeSWIVpImPxclQHu98yUe,0.0662,0.792,171699,0.5720000000000001,0.0,0.0708,-7.381,0.405,161.959,0.7959999999999999
4s45VgkknMFkdiGoUcjxQU,0.0362,0.794,239133,0.855,0.0,0.142,-1.959,0.0466,91.963,0.639
7jbsiLaF8d3JmePMsOjFiX,0.513,0.723,149290,0.723,0.0,0.112,-4.15,0.1689999999999999,82.85,0.354
3wKG74MPOC0j1gpUhlCb3O,0.639,0.753,143460,0.5589999999999999,0.0,0.0944,-4.692,0.4270000000000001,176.15099999999995,0.7759999999999999
4XI5GjQ6zcJXsDnuyOGGEa,0.0384,0.71,239698,0.615,0.0,0.283,-8.23,0.133,90.263,0.746
0Lhvwdd9mtdmhdNAiKgk7P,0.000686,0.643,166890,0.894,0.00949,0.335,-6.3020000000000005,0.0596,126.005,0.4
0xDUqQ3gVuhhjZnK9zXHwG,0.0851,0.742,183143,0.731,0.0,0.131,-4.362,0.306,174.019,0.547
4mL25h2hl6gdyu9tNTudnI,0.665,0.599,216827,0.629,0.0165,0.447,-11.325,0.381,130.346,0.5770000000000001
2NMOz670rSOBd1lXqK1qSi,0.0978,0.76,123902,0.875,0.0,0.177,-3.576,0.278,124.07,0.478
25wr96uXxmUFuPQdaRS0HR,0.0676,0.659,213333,0.7909999999999999,0.0,0.286,-4.422,0.046,127.421,0.52
1ORVLNzJKvmhgO9QFdlh3j,0.4370000000000001,0.649,198493,0.6759999999999999,0.0,0.118,-3.795,0.152,106.626,0.408
39KiTKARPALXdEYaG5tqFM,0.22,0.7959999999999999,150720,0.563,1.44e-06,0.077,-6.421,0.363,144.96,0.485
4h8lkGjwtPgr9Y4gus372y,0.0676,0.659,213333,0.7909999999999999,0.0,0.286,-4.422,0.046,127.421,0.52
63Zaf8Rci6eOUPqDQ4fUFx,0.73,0.7240000000000001,177791,0.443,0.0,0.101,-3.743,0.0329,97.194,0.763
4yKC4OVtG5Z9nIX98r7SQp,0.701,0.7809999999999999,170507,0.693,4.45e-06,0.156,-3.5580000000000003,0.0308,97.074,0.939
5FB0B5o4w00JFEG8sbh3oP,0.00207,0.6,144145,0.94,0.0858,0.104,-3.3,0.222,149.92700000000005,0.0385
2wGXzIAux8In47rYvvy1YS,0.182,0.944,144762,0.563,0.0,0.109,-5.242999999999999,0.195,126.008,0.564
0JLcFGzhW8cs2H6AwQFSzC,0.143,0.7040000000000001,255893,0.679,1.14e-05,0.0693,-6.499,0.317,105.014,0.1639999999999999
5wrmiwRiM8v52XuVElTm0k,0.018,0.7709999999999999,234857,0.747,0.0024,0.343,-4.8580000000000005,0.059,124.985,0.333
0IGQvkMGwRuL0wWzVQw1Bc,0.18,0.764,224330,0.5379999999999999,0.0,0.0967,-5.358,0.271,129.942,0.233
4VM8y5Tx6UBxzfuLvYrhFf,0.321,0.454,178550,0.583,1.06e-05,0.332,-6.596,0.133,89.134,0.216
1VRtyIZARl7qdzzLmMgDyI,0.447,0.853,152792,0.68,3.62e-06,0.136,-7.194,0.293,144.748,0.823
5GzgEC6pWf1USZsCtkG8yC,0.5429999999999999,0.529,199981,0.351,0.0,0.0851,-12.484000000000002,0.0368,147.815,0.529
2Q3QRjA8MjzqpFaIkFludb,0.0839,0.597,195093,0.496,0.0,0.117,-9.441,0.077,160.05,0.319
4hoNqOv7FRMefk6yC83yqP,0.345,0.8540000000000001,200391,0.674,9.82e-05,0.12,-7.32,0.0597,109.958,0.7290000000000001
3ARakIDa8HTZTXM6zohER5,0.544,0.853,137416,0.589,5.67e-06,0.565,-6.4220000000000015,0.217,90.989,0.693
4zrYnAzX1CMRt9SoZdixMz,0.336,0.757,172253,0.625,0.345,0.129,-7.271,0.143,146.023,0.389
0lB24x4SNbi8lLhUAsdoMO,0.1639999999999999,0.807,160731,0.564,0.0,0.0804,-7.938,0.319,96.004,0.225
2rVAtdA3LWr18RAVGXZNkw,0.0117,0.589,187000,0.436,0.0691,0.115,-11.811,0.038,99.924,0.9
37TSJmYKLxXmx8OehFpqMN,0.00485,0.6609999999999999,237540,0.84,0.0,0.287,-4.805,0.116,91.457,0.524
7ySPksJKRpoLlIaE31Yijc,0.171,0.5539999999999999,209763,0.5760000000000001,0.0,0.159,-6.495,0.0399,74.942,0.409
7AdTyfK7fnvUYbUCGpWqUf,0.471,0.527,161120,0.5539999999999999,0.0,0.276,-7.917000000000002,0.337,105.904,0.586
2nqwxfarxMCONwmfHIwMBz,0.233,0.843,180000,0.5429999999999999,0.0,0.214,-8.546,0.304,132.02100000000002,0.6940000000000001
1ZopaKcGyhE6xPUddSI7cq,0.0588,0.706,248133,0.89,0.00288,0.305,-4.447,0.0687,128.012,0.685
35spty9m0U8K84sSSJs9cQ,0.637,0.8140000000000001,134465,0.392,0.0,0.129,-5.49,0.433,93.061,0.624
5WXCESMyre34qbjfBNPEyv,0.00901,0.72,204640,0.672,0.0,0.232,-6.852,0.0551,124.984,0.705
14XV1vLAGAX3yfSMUOMVxY,0.000105,0.593,333950,0.921,0.26,0.36,-4.482,0.0268,127.995,0.7
1PnAx788sAvcI3ZxTlEyX8,0.0276,0.7959999999999999,202720,0.777,2.87e-05,0.095,-6.112,0.0567,141.97,0.96
25Bc68Ml8xdphCcPdnGLNp,0.357,0.856,208267,0.418,6.99e-06,0.111,-7.375,0.0438,110.093,0.657
2sX1mS5XIpnAS68EEuoXLW,0.357,0.856,208267,0.418,6.99e-06,0.111,-7.375,0.0438,110.093,0.657
5mGnd60IQYNkRyRoN1ZtYa,0.627,0.8190000000000001,191840,0.381,9.62e-06,0.108,-8.013,0.111,114.222,0.6509999999999999
6OX2udn7tI5dVBBSfL9k8k,0.357,0.856,208267,0.418,6.99e-06,0.111,-7.375,0.0438,110.093,0.657
6ZGO8DVU5ZrpEAzNjTO0Kc,0.00369,0.705,176163,0.76,0.000673,0.445,-3.587,0.0506,103.911,0.361
7AOIpGjtubeC0uSiMEhOyR,0.6459999999999999,0.774,222090,0.391,0.00165,0.0751,-6.752999999999999,0.165,134.05700000000002,0.42
3lay6f81Lhy0qp2Uvp4cNJ,0.000415,0.5720000000000001,169355,0.519,2.34e-05,0.129,-8.054,0.243,100.453,0.7040000000000001
5STfIC4lCW6Q3jYbr6L77n,0.502,0.6829999999999999,153969,0.6509999999999999,0.0,0.32,-5.699,0.0291,94.576,0.462
30AW1wD8qK1Bqw3Z44xs3f,0.105,0.815,243531,0.6729999999999999,0.0,0.0894,-6.195,0.354,144.19,0.498
6lERHAmBCZmgODv3OYENXi,0.784,0.653,177806,0.644,0.000202,0.161,-6.204,0.0572,88.96799999999998,0.363
4mQMvcRtQou5yI8mjuJ1lf,0.318,0.8009999999999999,168627,0.782,0.0,0.285,-7.081,0.241,109.955,0.613
1LErJ8H8vJK9uJi66zlvbw,0.34,0.823,189867,0.556,0.00121,0.084,-5.882999999999999,0.118,142.0,0.879
0xJWNEUYTU5tle6ezjf0gE,0.0775,0.735,135373,0.585,7.13e-06,0.0996,-5.1110000000000015,0.211,82.429,0.447
18AIesWCXvIbXu8RqQw1E1,0.272,0.639,185455,0.5710000000000001,0.0,0.144,-7.332000000000002,0.511,88.04700000000004,0.569
5zzbORcD0GwLY0wQHP1Xs1,0.0853,0.731,186693,0.787,0.0,0.316,-5.26,0.0721,92.971,0.393
4CqSF73VXQcpDTXsCy97CV,0.39,0.644,269853,0.451,4.17e-05,0.593,-11.079,0.154,149.85399999999996,0.779
0O22hXRIdbyrnMQk7VldC9,0.0353,0.636,204000,0.915,0.0,0.0978,-3.4730000000000003,0.183,90.946,0.511
4GnRY7aitCylEoOXMaRi1A,0.601,0.552,150346,0.6859999999999999,0.0,0.123,-3.641,0.0863,139.736,0.401
2kefHjNepGePZG4WxH2Vh4,0.0428,0.933,99429,0.632,0.00463,0.102,-7.484,0.416,140.108,0.534
5vu5o6RUJ2YiXv3LaPDYIF,0.557,0.906,173230,0.541,1.9e-06,0.116,-6.947,0.0415,124.998,0.7879999999999999
01Bb7kIu9BRyWE0G5A7AmI,0.39,0.6409999999999999,226979,0.334,0.0,0.247,-5.961,0.0333,78.48,0.6809999999999999
453UPGftBZk4BbSwUQTCva,0.0409,0.7390000000000001,199499,0.5670000000000001,5.27e-05,0.271,-8.07,0.0511,146.037,0.312
0HL3y3bsKSARBSP0qaImwb,0.271,0.639,213733,0.6659999999999999,0.0,0.111,-7.775,0.0636,98.384,0.3720000000000001
1dwYdVvxMwMllDgwQuXMGs,0.121,0.6509999999999999,172067,0.762,0.0,0.1669999999999999,-6.084,0.0284,109.959,0.292
1nLs8r6K4YN0avBwUmmTnr,0.382,0.669,246132,0.476,9.85e-06,0.21,-6.635,0.0395,143.826,0.905
7nk0dNiKc4rB9jTiXT3V46,0.0169,0.8270000000000001,205760,0.552,0.0,0.122,-7.5710000000000015,0.274,124.011,0.408
4APy87QmeO37WjblPlM5aB,0.0383,0.8909999999999999,211474,0.648,0.0,0.235,-4.803999999999999,0.261,127.942,0.652
2mE9iW3E4iteXrrWneOYsT,0.0916,0.701,176787,0.6679999999999999,2.09e-06,0.111,-7.287000000000001,0.0516,82.978,0.5529999999999999
5uwf43E8QHEcDONhf8EI27,0.0439,0.875,191436,0.541,0.0,0.309,-6.388,0.365,84.009,0.544
6kK3m2FiYERYrUF269y0Es,0.909,0.451,153493,0.514,0.0151,0.362,-12.63,0.22,67.072,0.459
3QVHSV8YKYq4L8tI5rnFgj,0.018,0.779,213413,0.805,0.0,0.321,-3.1210000000000004,0.178,145.68,0.557
5MYzajZVxBaPT2JUSRa99L,0.318,0.642,175067,0.669,0.0,0.119,-5.774,0.0486,156.084,0.227
4drTFbY9KJIvllrqVcJvLi,0.7559999999999999,0.53,246813,0.394,1.4800000000000002e-05,0.099,-8.152000000000001,0.0276,135.981,0.194
5XJciZ5Bj0IjPrcnNU7gvB,0.177,0.68,155832,0.414,0.0,0.178,-6.944,0.223,148.029,0.0734
3CJbxqRQ0JNCqboWDNUUeX,0.0454,0.635,303000,0.5429999999999999,0.000678,0.272,-5.941,0.067,98.743,0.036
5SON8GFVi5chitOTgM8QIe,0.103,0.6859999999999999,171158,0.614,0.0,0.0888,-7.897,0.36,90.634,0.355
1SckwO0CM0x5krtYFApSIc,0.295,0.925,132907,0.5,0.0,0.106,-9.058,0.425,129.97299999999998,0.6679999999999999
4ztw0mBC6VBiLV79yRHDQW,0.0179,0.73,141600,0.5579999999999999,0.0,0.128,-6.535,0.0786,100.066,0.618
5Dx8iEsMuNrf7aF9TMV0Xe,0.715,0.621,159400,0.461,0.00111,0.0929,-13.047,0.0735,88.03399999999998,0.122
2fAeROYFSbWdvML6rbnCar,0.892,0.51,185682,0.301,0.0,0.127,-5.343999999999999,0.0566,198.158,0.508
3bXiWZWR3CoZbhcsqfsMNa,0.21,0.758,153149,0.848,0.0,0.114,-3.84,0.0457,127.96,0.706
3rUw4cRDeYVZhjkUXBnFUQ,0.718,0.73,229227,0.403,0.00242,0.0985,-10.146,0.0483,124.901,0.502
7rl1z4j7MurMDnn9rHh4M2,0.417,0.795,190453,0.616,0.0,0.349,-5.2810000000000015,0.06,110.015,0.815
53iTGmEL4uwHlqUvuKcrQe,0.0534,0.81,166766,0.615,0.0,0.0811,-8.376,0.284,150.03,0.596
0tZIR4O5WX47JBC1TCcxxY,0.0277,0.362,218897,0.826,0.0,0.176,-5.416,0.0449,147.204,0.596
3Iju4sprTb8as0be1A41q6,0.774,0.516,190120,0.136,0.0,0.139,-15.263,0.0352,101.58,0.428
0Vc3nfRMdvY5iX6AHVWSMN,0.039,0.536,204778,0.782,3.64e-05,0.0691,-4.138999999999999,0.0485,154.93,0.405
60nuYPUwuPpd1sG3ZWouJ2,0.3,0.76,226446,0.633,2.61e-05,0.0943,-7.263,0.279,155.03,0.578
1j0Rb762xxT0eccglHKsRv,0.0146,0.698,226427,0.645,0.0,0.269,-5.367999999999999,0.0416,131.94799999999998,0.7879999999999999
2Dsk7tdA833NKFC20IZJ8O,0.0442,0.718,213804,0.726,0.0,0.0588,-7.2010000000000005,0.0461,89.986,0.732
4hxPwjXNymrxLJD4YaeH1b,0.0636,0.446,172102,0.759,0.0,0.098,-5.053,0.0331,170.17,0.56
5SECgk6Gf1TVMy2FApJmSO,0.411,0.715,191765,0.672,0.000459,0.152,-8.155,0.127,92.085,0.361
7MjSipTto9QljYzZnloXOn,0.0657,0.426,311960,0.852,0.0,0.262,-5.896,0.318,78.855,0.11
1OubIZ0ARYCUq5kceYUQiO,0.948,0.465,256427,0.225,0.00155,0.18,-12.637,0.0455,57.75,0.207
6XHikJpK06NoXaFwkH4tPL,0.39,0.48,272378,0.439,0.00385,0.514,-7.221,0.025,97.055,0.152
0eSGV9tSAymkT7CCLEoWHy,0.88,0.621,134240,0.369,0.00123,0.14,-7.652,0.0347,112.705,0.5489999999999999
3ZzKKSPEOIfaSqkZ0cwXtN,0.0793,0.654,237244,0.472,0.0,0.0921,-8.927999999999997,0.161,145.692,0.445
6cbVp9abjjESjHgqjM1bWm,0.513,0.825,168632,0.453,0.0,0.102,-8.17,0.0451,108.991,0.614
7y9l4rJLsXQMHciCNSgZmi,0.00642,0.5710000000000001,213587,0.967,5.8e-06,0.227,-3.717,0.0716,161.96200000000005,0.7120000000000001
5ZbJR1AfdOsvsYNuCvgqKX,0.7070000000000001,0.593,230632,0.7509999999999999,0.0,0.356,-9.414,0.918,114.907,0.485
7vptmeNwSEVkcwDdqk7UQO,0.777,0.762,218211,0.503,0.17,0.115,-9.397,0.0308,96.999,0.5579999999999999
2eP2kKhFaTBWjnoi7LxLUm,0.954,0.502,136048,0.17,0.0,0.115,-14.62,0.0322,100.051,0.381
3d0VZU6Mf2hdZRHA4zry8S,0.00131,0.61,174307,0.667,0.00018,0.34,-5.825,0.0314,96.954,0.51
